[250, 0, 4, 1, 8, 1, 0, 15, 9, '???', 5]
[250, 0, 4, 1, 8, 1, 1, 16, 10, '???', 5]
[250, 0, 4, 1, 8, 1, 2, 17, 11, '???', 5]
[250, 0, 4, 1, 8, 1, 3, 18, 12, '???', 5]
[250, 0, 4, 1, 8, 1, 4, 19, 13, '???', 5]
[250, 0, 4, 1, 8, 1, 5, 20, 14, '???', 5]
[250, 0, 4, 1, 8, 1, 7, 22, 16, '???', 5]
[250, 0, 4, 1, 8, 1, 8, 23, 17, '???', 5]
[250, 0, 4, 1, 8, 1, 9, 24, 18, '???', 5]
[250, 0, 4, 1, 8, 1, 10, 25, 19, '???', 5]
[250, 0, 4, 1, 8, 1, 11, 26, 20, '???', 5]
[250, 0, 4, 1, 8, 1, 12, 27, 21, '???', 5]
[250, 0, 4, 1, 8, 1, 13, 28, 22, '???', 5]
[250, 0, 4, 1, 8, 1, 14, 29, 23, '???', 5]
[250, 0, 4, 1, 8, 1, 15, 30, 24, '???', 5]
[250, 0, 4, 1, 8, 1, 17, 32, 26, '???', 5]
[250, 0, 4, 1, 8, 1, 18, 33, 27, '???', 5]
[250, 0, 4, 1, 8, 1, 19, 34, 28, '???', 5]
[250, 0, 4, 1, 8, 1, 20, 35, 29, '???', 5]
[250, 0, 4, 1, 8, 1, 22, 37, 31, '???', 5]
[250, 0, 4, 1, 8, 1, 23, 38, 32, '???', 5]
[250, 0, 4, 1, 8, 1, 24, 39, 33, '???', 5]
[250, 0, 4, 1, 8, 1, 25, 40, 34, '???', 5]
[250, 0, 4, 1, 8, 1, 26, 41, 35, '???', 5]
[250, 0, 4, 1, 8, 1, 27, 42, 36, '???', 5]
[250, 0, 4, 1, 8, 1, 28, 43, 37, '???', 5]
[250, 0, 4, 1, 8, 1, 29, 44, 38, '???', 5]
[250, 0, 4, 1, 8, 1, 30, 45, 39, '???', 5]
[250, 0, 4, 1, 8, 1, 31, 46, 40, '???', 5]
[250, 0, 4, 1, 8, 1, 33, 48, 42, '???', 5]
[250, 0, 4, 1, 8, 1, 34, 49, 43, '???', 5]
[250, 0, 4, 1, 8, 1, 35, 50, 44, '???', 5]
[250, 0, 4, 1, 8, 1, 36, 51, 45, '???', 5]
[250, 0, 4, 1, 8, 1, 37, 52, 46, '???', 5]
[250, 0, 4, 1, 8, 1, 38, 53, 47, '???', 5]
[250, 0, 4, 1, 8, 1, 39, 54, 48, '???', 5]
[250, 0, 4, 1, 8, 1, 40, 55, 49, '???', 5]
[250, 0, 4, 1, 8, 1, 41, 56, 50, '???', 5]
[250, 0, 4, 1, 8, 1, 42, 57, 51, '???', 5]
[250, 0, 4, 1, 8, 1, 43, 58, 52, '???', 5]
[250, 0, 4, 1, 8, 1, 44, 59, 53, '???', 5]
[250, 0, 4, 1, 8, 1, 45, 60, 54, '???', 5]
[250, 0, 4, 1, 8, 1, 46, 61, 55, '???', 5]
[250, 0, 4, 1, 8, 1, 47, 62, 56, '???', 5]
[250, 0, 4, 1, 8, 1, 48, 63, 57, '???', 5]
[250, 0, 4, 1, 8, 1, 49, 64, 58, '???', 5]
[250, 0, 4, 1, 8, 1, 50, 65, 59, '???', 5]
[250, 0, 4, 1, 8, 1, 51, 66, 60, '???', 5]
[250, 0, 4, 1, 8, 1, 52, 67, 61, '???', 5]
[250, 0, 4, 1, 8, 1, 53, 68, 62, '???', 5]
[250, 0, 4, 1, 8, 1, 54, 69, 63, '???', 5]
[250, 0, 4, 1, 8, 1, 55, 70, 64, '???', 5]
[250, 0, 4, 1, 8, 1, 56, 71, 65, '???', 5]
[250, 0, 4, 1, 8, 1, 57, 72, 66, '???', 5]
[250, 0, 4, 1, 8, 1, 59, 74, 68, '???', 5]
[250, 0, 4, 1, 8, 1, 60, 75, 69, '???', 5]
[250, 0, 4, 1, 8, 1, 61, 76, 70, '???', 5]
[250, 0, 4, 1, 8, 1, 62, 77, 71, '???', 5]
[250, 0, 4, 1, 8, 1, 63, 78, 72, '???', 5]
[250, 0, 4, 1, 8, 1, 64, 79, 73, '???', 5]
[250, 0, 4, 1, 8, 1, 65, 80, 74, '???', 5]
[250, 0, 4, 1, 8, 1, 66, 81, 75, '???', 5]
[250, 0, 4, 1, 8, 1, 67, 82, 76, '???', 5]
[250, 0, 4, 1, 8, 1, 68, 83, 77, '???', 5]
[250, 0, 4, 1, 8, 1, 69, 84, 78, '???', 5]
[250, 0, 4, 1, 8, 1, 70, 85, 79, '???', 5]
[250, 0, 4, 1, 8, 1, 71, 86, 80, '???', 5]
[250, 0, 4, 1, 8, 1, 72, 87, 81, '???', 5]
[250, 0, 4, 1, 8, 1, 73, 88, 82, '???', 5]
[250, 0, 4, 1, 8, 1, 74, 89, 83, '???', 5]
[250, 0, 4, 1, 8, 1, 75, 90, 84, '???', 5]
[250, 0, 4, 1, 8, 1, 76, 91, 85, '???', 5]
[250, 0, 4, 1, 8, 1, 77, 92, 86, '???', 5]
[250, 0, 4, 1, 8, 1, 78, 93, 87, '???', 5]
[250, 0, 4, 1, 8, 1, 79, 94, 88, '???', 5]
[250, 0, 4, 1, 8, 1, 80, 95, 89, '???', 5]
[250, 0, 4, 1, 8, 1, 81, 96, 90, '???', 5]
[250, 0, 4, 1, 8, 1, 82, 97, 91, '???', 5]
[250, 0, 4, 1, 8, 1, 83, 98, 92, '???', 5]
[250, 0, 4, 1, 8, 1, 85, 100, 94, '???', 5]
[250, 0, 4, 1, 8, 1, 86, 101, 95, '???', 5]
[250, 0, 4, 1, 8, 1, 87, 102, 96, '???', 5]
[250, 0, 4, 1, 8, 1, 88, 103, 97, '???', 5]
[250, 0, 4, 1, 8, 1, 89, 104, 98, '???', 5]
[250, 0, 4, 1, 8, 1, 90, 105, 99, '???', 5]
[250, 0, 4, 1, 8, 1, 91, 106, 100, '???', 5]
[250, 0, 4, 1, 8, 1, 92, 107, 101, '???', 5]
[250, 0, 4, 1, 8, 1, 93, 108, 102, '???', 5]
[250, 0, 4, 1, 8, 1, 94, 109, 103, '???', 5]
[250, 0, 4, 1, 8, 1, 95, 110, 104, '???', 5]
[250, 0, 4, 1, 8, 1, 96, 111, 105, '???', 5]
[250, 0, 4, 1, 8, 1, 97, 112, 106, '???', 5]
[250, 0, 4, 1, 8, 1, 98, 113, 107, '???', 5]
[250, 0, 4, 1, 8, 1, 99, 114, 108, '???', 5]
[250, 0, 4, 1, 8, 1, 100, 115, 109, '???', 5]
[250, 0, 4, 1, 8, 1, 101, 116, 110, '???', 5]
[250, 0, 4, 1, 8, 1, 102, 117, 111, '???', 5]
[250, 0, 4, 1, 8, 1, 103, 118, 112, '???', 5]
[250, 0, 4, 1, 8, 1, 104, 119, 113, '???', 5]
[250, 0, 4, 1, 8, 1, 105, 120, 114, '???', 5]
[250, 0, 4, 1, 8, 1, 106, 121, 115, '???', 5]
[250, 0, 4, 1, 8, 1, 107, 122, 116, '???', 5]
[250, 0, 4, 1, 8, 1, 108, 123, 117, '???', 5]
[250, 0, 4, 1, 8, 1, 109, 124, 118, '???', 5]
[250, 0, 4, 1, 8, 1, 110, 125, 119, '???', 5]
[250, 0, 4, 1, 8, 1, 111, 126, 120, '???', 5]
[250, 0, 4, 1, 8, 1, 112, 127, 121, '???', 5]
[250, 0, 4, 1, 8, 1, 113, 128, 122, '???', 5]
[250, 0, 4, 1, 8, 1, 114, 129, 123, '???', 5]
[250, 0, 4, 1, 8, 1, 115, 130, 124, '???', 5]
[250, 0, 4, 1, 8, 1, 116, 131, 125, '???', 5]
[250, 0, 4, 1, 8, 1, 117, 132, 126, '???', 5]
[250, 0, 4, 1, 8, 1, 119, 134, 128, '???', 5]
[250, 0, 4, 1, 8, 1, 120, 135, 129, '???', 5]
[250, 0, 4, 1, 8, 1, 121, 136, 130, '???', 5]
[250, 0, 4, 1, 8, 1, 123, 138, 132, '???', 5]
[250, 0, 4, 1, 8, 1, 124, 139, 133, '???', 5]
[250, 0, 4, 1, 8, 1, 125, 140, 134, '???', 5]
[250, 0, 4, 1, 8, 1, 126, 141, 135, '???', 5]
[250, 0, 4, 1, 8, 1, 127, 142, 136, '???', 5]
[250, 0, 4, 1, 8, 1, 128, 143, 137, '???', 5]
[250, 0, 4, 1, 8, 1, 129, 144, 138, '???', 5]
[250, 0, 4, 1, 8, 1, 130, 145, 139, '???', 5]
[250, 0, 4, 1, 8, 1, 131, 146, 140, '???', 5]
[250, 0, 4, 1, 8, 1, 132, 147, 141, '???', 5]
[250, 0, 4, 1, 8, 1, 133, 148, 142, '???', 5]
[250, 0, 4, 1, 8, 1, 134, 149, 143, '???', 5]
[250, 0, 4, 1, 8, 1, 135, 150, 144, '???', 5]
[250, 0, 4, 1, 8, 1, 136, 151, 145, '???', 5]
[250, 0, 4, 1, 8, 1, 138, 153, 147, '???', 5]
[250, 0, 4, 1, 8, 1, 139, 154, 148, '???', 5]
[250, 0, 4, 1, 8, 1, 140, 155, 149, '???', 5]
[250, 0, 4, 1, 8, 1, 141, 156, 150, '???', 5]
