[250, 0, 4, 1, 8, 1, 3, 18, 12, '???', 5]
[250, 0, 4, 1, 8, 1, 9, 24, 18, '???', 5]
[250, 0, 4, 1, 8, 1, 14, 29, 23, '???', 5]
[250, 0, 4, 1, 8, 1, 20, 35, 29, '???', 5]
[250, 0, 4, 1, 8, 1, 26, 41, 35, '???', 5]
[250, 0, 4, 1, 8, 1, 31, 46, 40, '???', 5]
[250, 0, 4, 1, 8, 1, 37, 52, 46, '???', 5]
[250, 0, 4, 1, 8, 1, 42, 57, 51, '???', 5]
[250, 0, 4, 1, 8, 1, 47, 62, 56, '???', 5]
[250, 0, 4, 1, 8, 1, 52, 67, 61, '???', 5]
[250, 0, 4, 1, 8, 1, 57, 72, 66, '???', 5]
[250, 0, 4, 1, 8, 1, 63, 78, 72, '???', 5]
[250, 0, 4, 1, 8, 1, 68, 83, 77, '???', 5]
[250, 0, 4, 1, 8, 1, 73, 88, 82, '???', 5]
[250, 0, 4, 1, 8, 1, 78, 93, 87, '???', 5]
[250, 0, 4, 1, 8, 1, 83, 98, 92, '???', 5]
[250, 0, 4, 1, 8, 1, 89, 104, 98, '???', 5]
[250, 0, 4, 1, 8, 1, 94, 109, 103, '???', 5]
[250, 0, 4, 1, 8, 1, 99, 114, 108, '???', 5]
[250, 0, 4, 1, 8, 1, 104, 119, 113, '???', 5]
[250, 0, 4, 1, 8, 1, 109, 124, 118, '???', 5]
[250, 0, 4, 1, 8, 1, 114, 129, 123, '???', 5]
[250, 0, 4, 1, 8, 1, 120, 135, 129, '???', 5]
[250, 0, 4, 1, 8, 1, 126, 141, 135, '???', 5]
[250, 0, 4, 1, 8, 1, 131, 146, 140, '???', 5]
[250, 0, 4, 1, 8, 1, 136, 151, 145, '???', 5]
[250, 0, 4, 1, 8, 1, 142, 157, 151, '???', 5]
[250, 0, 4, 1, 8, 1, 147, 162, 156, '???', 5]
[250, 0, 4, 1, 8, 1, 153, 168, 162, '???', 5]
[250, 0, 4, 1, 8, 1, 158, 173, 167, '???', 5]
[250, 0, 4, 1, 8, 1, 163, 178, 172, '???', 5]
[250, 0, 4, 1, 8, 1, 168, 183, 177, '???', 5]
[250, 0, 4, 1, 8, 1, 173, 188, 182, '???', 5]
[250, 0, 4, 1, 8, 1, 179, 194, 188, '???', 5]
[250, 0, 4, 1, 8, 1, 185, 200, 194, '???', 5]
[250, 0, 4, 1, 8, 1, 190, 205, 199, '???', 5]
[250, 0, 4, 1, 8, 1, 195, 210, 204, '???', 5]
[250, 0, 4, 1, 8, 1, 200, 215, 209, '???', 5]
[250, 0, 4, 1, 8, 1, 205, 220, 214, '???', 5]
[250, 0, 4, 1, 8, 1, 211, 226, 220, '???', 5]
[250, 0, 4, 1, 8, 1, 216, 231, 225, '???', 5]
[250, 0, 4, 1, 8, 1, 221, 236, 230, '???', 5]
[250, 0, 4, 1, 8, 1, 227, 242, 236, '???', 5]
[250, 0, 4, 1, 8, 1, 234, 249, 243, '???', 5]
[250, 0, 4, 1, 8, 1, 241, 1, 250, '???', 5]
[250, 0, 4, 1, 8, 1, 246, 6, 0, '???', 5]
[250, 0, 4, 1, 8, 1, 251, 11, 5, '???', 5]
